nature	nom_a	nom_b	id_a	id_b	detail	build_a	build_b
RENUMEROTE	PartyAbdicateThroneMessage	PartyAbdicateThroneMessage	6080	7804		242	273
RENUMEROTE	PartyAcceptInvitationMessage	PartyAcceptInvitationMessage	5580	4342		242	273
RENUMEROTE	PartyCancelInvitationMessage	PartyCancelInvitationMessage	6254	425		242	273
RENUMEROTE	PartyCancelInvitationNotificationMessage	PartyCancelInvitationNotificationMessage	6251	1327		242	273
RENUMEROTE	PartyCannotJoinErrorMessage	PartyCannotJoinErrorMessage	5583	6016		242	273
RENUMEROTE	PartyDeletedMessage	PartyDeletedMessage	6261	8038		242	273
RENUMEROTE	PartyFollowMemberRequestMessage	PartyFollowMemberRequestMessage	5577	7118		242	273
RENUMEROTE	PartyFollowStatusUpdateMessage	PartyFollowStatusUpdateMessage	5581	4068		242	273
RENUMEROTE	PartyFollowThisMemberRequestMessage	PartyFollowThisMemberRequestMessage	5588	327		242	273
RENUMEROTE	PartyInvitationArenaRequestMessage	PartyInvitationArenaRequestMessage	6283	2774		242	273
RENUMEROTE	PartyInvitationCancelledForGuestMessage	PartyInvitationCancelledForGuestMessage	6256	7618		242	273
RENUMEROTE	PartyInvitationDetailsRequestMessage	PartyInvitationDetailsRequestMessage	6264	8629		242	273
RENUMEROTE	PartyInvitationDungeonDetailsMessage	PartyInvitationDungeonDetailsMessage	6262	2367		242	273
RENUMEROTE	PartyInvitationDungeonMessage	PartyInvitationDungeonMessage	6244	3539		242	273
RENUMEROTE	PartyInvitationDungeonRequestMessage	PartyInvitationDungeonRequestMessage	6245	5145		242	273
RENUMEROTE	PartyInvitationMessage	PartyInvitationMessage	5586	729		242	273
RENUMEROTE	PartyJoinMessage	PartyJoinMessage	5576	6577		242	273
RENUMEROTE	PartyKickRequestMessage	PartyKickRequestMessage	5592	7926		242	273
RENUMEROTE	PartyKickedByMessage	PartyKickedByMessage	5590	4958		242	273
RENUMEROTE	PartyLeaderUpdateMessage	PartyLeaderUpdateMessage	5578	6439		242	273
RENUMEROTE	PartyLeaveMessage	PartyLeaveMessage	5594	83		242	273
RENUMEROTE	PartyLeaveRequestMessage	PartyLeaveRequestMessage	5593	6779		242	273
RENUMEROTE	PartyLocateMembersMessage	PartyLocateMembersMessage	5595	8066		242	273
RENUMEROTE	PartyLocateMembersRequestMessage	PartyLocateMembersRequestMessage	5587	4987		242	273
RENUMEROTE	PartyLoyaltyStatusMessage	PartyLoyaltyStatusMessage	6270	5384		242	273
RENUMEROTE	PartyMemberEjectedMessage	PartyMemberEjectedMessage	6252	9438		242	273
RENUMEROTE	PartyMemberRemoveMessage	PartyMemberRemoveMessage	5579	7328		242	273
RENUMEROTE	PartyModifiableStatusMessage	PartyModifiableStatusMessage	6277	2363		242	273
RENUMEROTE	PartyNameSetErrorMessage	PartyNameSetErrorMessage	6501	7989		242	273
RENUMEROTE	PartyNameSetRequestMessage	PartyNameSetRequestMessage	6503	9125		242	273
RENUMEROTE	PartyNameUpdateMessage	PartyNameUpdateMessage	6502	9591		242	273
RENUMEROTE	PartyNewGuestMessage	PartyNewGuestMessage	6260	7060		242	273
RENUMEROTE	PartyNewMemberMessage	PartyNewMemberMessage	6306	4529		242	273
RENUMEROTE	PartyPledgeLoyaltyRequestMessage	PartyPledgeLoyaltyRequestMessage	6269	7730		242	273
RENUMEROTE	PartyRefuseInvitationMessage	PartyRefuseInvitationMessage	5582	9721		242	273
RENUMEROTE	PartyRefuseInvitationNotificationMessage	PartyRefuseInvitationNotificationMessage	5596	1724		242	273
RENUMEROTE	PartyRestrictedMessage	PartyRestrictedMessage	6175	2879		242	273
RENUMEROTE	PartyStopFollowRequestMessage	PartyStopFollowRequestMessage	5574	8393		242	273
RENUMEROTE	PartyUpdateMessage	PartyUpdateMessage	5575	5707		242	273
RENUMEROTE	PauseDialogMessage	PauseDialogMessage	6012	3238		242	273
RENUMEROTE	PlayerStatusUpdateErrorMessage	PlayerStatusUpdateErrorMessage	6385	3860		242	273
RENUMEROTE	PlayerStatusUpdateMessage	PlayerStatusUpdateMessage	6386	3675		242	273
RENUMEROTE	PlayerStatusUpdateRequestMessage	PlayerStatusUpdateRequestMessage	6387	4213		242	273
RENUMEROTE	PopupWarningMessage	PopupWarningMessage	6134	1024		242	273
RENUMEROTE	PortalUseRequestMessage	PortalUseRequestMessage	6492	6790		242	273
RENUMEROTE	PrismAttackRequestMessage	PrismAttackRequestMessage	6042	6412		242	273
RENUMEROTE	QuestListMessage	QuestListMessage	5626	3323		242	273
RENUMEROTE	QuestListRequestMessage	QuestListRequestMessage	5623	7114		242	273
RENUMEROTE	QuestObjectiveValidatedMessage	QuestObjectiveValidatedMessage	6098	3508		242	273
RENUMEROTE	QuestObjectiveValidationMessage	QuestObjectiveValidationMessage	6085	4654		242	273
RENUMEROTE	QuestStartRequestMessage	QuestStartRequestMessage	5643	8398		242	273
RENUMEROTE	QuestStartedMessage	QuestStartedMessage	6091	8372		242	273
RENUMEROTE	QuestStepInfoMessage	QuestStepInfoMessage	5625	830		242	273
RENUMEROTE	QuestStepInfoRequestMessage	QuestStepInfoRequestMessage	5622	5778		242	273
RENUMEROTE	QuestStepStartedMessage	QuestStepStartedMessage	6096	2945		242	273
RENUMEROTE	QuestStepValidatedMessage	QuestStepValidatedMessage	6099	4373		242	273
RENUMEROTE	QuestValidatedMessage	QuestValidatedMessage	6097	1736		242	273
RENUMEROTE	QueueStatusMessage	QueueStatusMessage	6100	4838		242	273
RENUMEROTE	RecycleResultMessage	RecycleResultMessage	6601	4137		242	273
RENUMEROTE	RefreshFollowedQuestsOrderRequestMessage	RefreshFollowedQuestsOrderRequestMessage	6722	3965		242	273
RENUMEROTE	SelectedServerDataExtendedMessage	SelectedServerDataExtendedMessage	6469	7269		242	273
RENUMEROTE	SelectedServerRefusedMessage	SelectedServerRefusedMessage	41	277		242	273
RENUMEROTE	SequenceEndMessage	SequenceEndMessage	956	1586		242	273
RENUMEROTE	SequenceNumberMessage	SequenceNumberMessage	6317	1188		242	273
RENUMEROTE	SequenceNumberRequestMessage	SequenceNumberRequestMessage	6316	594		242	273
RENUMEROTE	SequenceStartMessage	SequenceStartMessage	955	7231		242	273
RENUMEROTE	ServerExperienceModificatorMessage	ServerExperienceModificatorMessage	6237	9259		242	273
RENUMEROTE	ServerSelectionMessage	ServerSelectionMessage	40	4134		242	273
RENUMEROTE	ServerSessionConstantsMessage	ServerSessionConstantsMessage	6434	9337		242	273
RENUMEROTE	ServerStatusUpdateMessage	ServerStatusUpdateMessage	50	4424		242	273
RENUMEROTE	SetCharacterRestrictionsMessage	SetCharacterRestrictionsMessage	170	1324		242	273
RENUMEROTE	SetEnableAVARequestMessage	SetEnableAVARequestMessage	6443	6858		242	273
RENUMEROTE	SetEnablePVPRequestMessage	SetEnablePVPRequestMessage	1810	3251		242	273
RENUMEROTE	ShortcutBarAddErrorMessage	ShortcutBarAddErrorMessage	6227	1627		242	273
RENUMEROTE	ShortcutBarAddRequestMessage	ShortcutBarAddRequestMessage	6225	6013		242	273
RENUMEROTE	ShortcutBarContentMessage	ShortcutBarContentMessage	6231	9158		242	273
RENUMEROTE	ShortcutBarRefreshMessage	ShortcutBarRefreshMessage	6229	5972		242	273
RENUMEROTE	ShortcutBarRemoveErrorMessage	ShortcutBarRemoveErrorMessage	6222	4981		242	273
RENUMEROTE	ShortcutBarRemoveRequestMessage	ShortcutBarRemoveRequestMessage	6228	2126		242	273
RENUMEROTE	ShortcutBarRemovedMessage	ShortcutBarRemovedMessage	6224	8757		242	273
RENUMEROTE	ShortcutBarReplacedMessage	ShortcutBarReplacedMessage	6706	125		242	273
RENUMEROTE	ShortcutBarSwapErrorMessage	ShortcutBarSwapErrorMessage	6226	6501		242	273
RENUMEROTE	ShortcutBarSwapRequestMessage	ShortcutBarSwapRequestMessage	6230	45		242	273
RENUMEROTE	ShowCellMessage	ShowCellMessage	5612	9194		242	273
RENUMEROTE	ShowCellRequestMessage	ShowCellRequestMessage	5611	4804		242	273
RENUMEROTE	ShowCellSpectatorMessage	ShowCellSpectatorMessage	6158	4927		242	273
RENUMEROTE	SocialNoticeMessage	SocialNoticeMessage	6688	4859		242	273
RENUMEROTE	SocialNoticeSetErrorMessage	SocialNoticeSetErrorMessage	6684	3100		242	273
RENUMEROTE	SocialNoticeSetRequestMessage	SocialNoticeSetRequestMessage	6686	3682		242	273
RENUMEROTE	SpellListMessage	SpellListMessage	1200	7427		242	273
RENUMEROTE	SpellVariantActivationRequestMessage	SpellVariantActivationRequestMessage	6707	1715		242	273
RENUMEROTE	SpouseGetInformationsMessage	SpouseGetInformationsMessage	6355	9594		242	273
RENUMEROTE	SpouseInformationsMessage	SpouseInformationsMessage	6356	7779		242	273
RENUMEROTE	SpouseStatusMessage	SpouseStatusMessage	6265	8361		242	273
RENUMEROTE	StatedElementUpdatedMessage	StatedElementUpdatedMessage	5709	7859		242	273
RENUMEROTE	StatedMapUpdateMessage	StatedMapUpdateMessage	5716	2054		242	273
RENUMEROTE	StatsUpgradeRequestMessage	StatsUpgradeRequestMessage	5610	5002		242	273
RENUMEROTE	StatsUpgradeResultMessage	StatsUpgradeResultMessage	5609	3065		242	273
RENUMEROTE	StopToListenRunningFightRequestMessage	StopToListenRunningFightRequestMessage	6124	3109		242	273
RENUMEROTE	StorageInventoryContentMessage	StorageInventoryContentMessage	5646	6526		242	273
RENUMEROTE	StorageKamasUpdateMessage	StorageKamasUpdateMessage	5645	8968		242	273
RENUMEROTE	StorageObjectRemoveMessage	StorageObjectRemoveMessage	5648	8450		242	273
RENUMEROTE	StorageObjectUpdateMessage	StorageObjectUpdateMessage	5647	2670		242	273
RENUMEROTE	StorageObjectsRemoveMessage	StorageObjectsRemoveMessage	6035	1673		242	273
RENUMEROTE	StorageObjectsUpdateMessage	StorageObjectsUpdateMessage	6036	5323		242	273
RENUMEROTE	SubscriptionLimitationMessage	SubscriptionLimitationMessage	5542	8244		242	273
RENUMEROTE	SubscriptionZoneMessage	SubscriptionZoneMessage	5573	8183		242	273
RENUMEROTE	SymbioticObjectAssociateRequestMessage	SymbioticObjectAssociateRequestMessage	6522	9614		242	273
RENUMEROTE	SymbioticObjectAssociatedMessage	SymbioticObjectAssociatedMessage	6527	7196		242	273
RENUMEROTE	SymbioticObjectErrorMessage	SymbioticObjectErrorMessage	6526	2086		242	273
RENUMEROTE	SystemMessageDisplayMessage	SystemMessageDisplayMessage	189	5943		242	273
RENUMEROTE	TaxCollectorErrorMessage	TaxCollectorErrorMessage	5634	2186		242	273
RENUMEROTE	TaxCollectorMovementsOfflineMessage	TaxCollectorMovementsOfflineMessage	6611	4833		242	273
RENUMEROTE	TeleportBuddiesAnswerMessage	TeleportBuddiesAnswerMessage	6294	368		242	273
RENUMEROTE	TeleportBuddiesMessage	TeleportBuddiesMessage	6289	9554		242	273
RENUMEROTE	TeleportBuddiesRequestedMessage	TeleportBuddiesRequestedMessage	6302	2454		242	273
RENUMEROTE	TeleportHavenBagAnswerMessage	TeleportHavenBagAnswerMessage	6646	9340		242	273
RENUMEROTE	TeleportHavenBagRequestMessage	TeleportHavenBagRequestMessage	6647	8587		242	273
RENUMEROTE	TeleportOnSameMapMessage	TeleportOnSameMapMessage	6048	6669		242	273
RENUMEROTE	TeleportToBuddyAnswerMessage	TeleportToBuddyAnswerMessage	6293	3588		242	273
RENUMEROTE	TeleportToBuddyCloseMessage	TeleportToBuddyCloseMessage	6303	4968		242	273
RENUMEROTE	TeleportToBuddyOfferMessage	TeleportToBuddyOfferMessage	6287	5491		242	273
RENUMEROTE	TextInformationMessage	TextInformationMessage	780	3766		242	273
RENUMEROTE	TitleGainedMessage	TitleGainedMessage	6364	455		242	273
RENUMEROTE	TitleLostMessage	TitleLostMessage	6371	4759		242	273
RENUMEROTE	TitleSelectErrorMessage	TitleSelectErrorMessage	6373	3338		242	273
RENUMEROTE	TitleSelectRequestMessage	TitleSelectRequestMessage	6365	5375		242	273
RENUMEROTE	TitleSelectedMessage	TitleSelectedMessage	6366	1653		242	273
RENUMEROTE	TitlesAndOrnamentsListMessage	TitlesAndOrnamentsListMessage	6367	3749		242	273
RENUMEROTE	TitlesAndOrnamentsListRequestMessage	TitlesAndOrnamentsListRequestMessage	6363	483		242	273
RENUMEROTE	TreasureHuntAvailableRetryCountUpdateMessage	TreasureHuntAvailableRetryCountUpdateMessage	6491	1628		242	273
RENUMEROTE	TreasureHuntDigRequestAnswerFailedMessage	TreasureHuntDigRequestAnswerFailedMessage	6509	2459		242	273
RENUMEROTE	TreasureHuntDigRequestAnswerMessage	TreasureHuntDigRequestAnswerMessage	6484	3567		242	273
RENUMEROTE	TreasureHuntDigRequestMessage	TreasureHuntDigRequestMessage	6485	6696		242	273
RENUMEROTE	TreasureHuntFinishedMessage	TreasureHuntFinishedMessage	6483	1937		242	273
RENUMEROTE	TreasureHuntFlagRemoveRequestMessage	TreasureHuntFlagRemoveRequestMessage	6510	2928		242	273
RENUMEROTE	TreasureHuntFlagRequestAnswerMessage	TreasureHuntFlagRequestAnswerMessage	6507	6871		242	273
RENUMEROTE	TreasureHuntFlagRequestMessage	TreasureHuntFlagRequestMessage	6508	6775		242	273
RENUMEROTE	TreasureHuntGiveUpRequestMessage	TreasureHuntGiveUpRequestMessage	6487	143		242	273
RENUMEROTE	TreasureHuntLegendaryRequestMessage	TreasureHuntLegendaryRequestMessage	6499	7183		242	273
RENUMEROTE	TreasureHuntRequestAnswerMessage	TreasureHuntRequestAnswerMessage	6489	7470		242	273
RENUMEROTE	TreasureHuntShowLegendaryUIMessage	TreasureHuntShowLegendaryUIMessage	6498	8368		242	273
RENUMEROTE	UnfollowQuestObjectiveRequestMessage	UnfollowQuestObjectiveRequestMessage	6723	2136		242	273
RENUMEROTE	UpdateLifePointsMessage	UpdateLifePointsMessage	5658	1395		242	273
RENUMEROTE	WarnOnPermaDeathMessage	WarnOnPermaDeathMessage	6512	4732		242	273
RENUMEROTE	WarnOnPermaDeathStateMessage	WarnOnPermaDeathStateMessage	6513	5243		242	273
RENUMEROTE	WrapperObjectAssociatedMessage	WrapperObjectAssociatedMessage	6523	3871		242	273
RENUMEROTE	WrapperObjectDissociateRequestMessage	WrapperObjectDissociateRequestMessage	6524	5244		242	273
RENUMEROTE	WrapperObjectErrorMessage	WrapperObjectErrorMessage	6529	5215		242	273
RENUMEROTE	ZaapRespawnSaveRequestMessage	ZaapRespawnSaveRequestMessage	6572	3373		242	273
RESTRUCTURE	AccessoryPreviewRequestMessage	AccessoryPreviewRequestMessage	6518	375	ordre	242	273
RESTRUCTURE	AccountCapabilitiesMessage	AccountCapabilitiesMessage	6216	8908	champs+ordre	242	273
RESTRUCTURE	AchievementFinishedMessage	AchievementFinishedMessage	6208	1474	champs+ordre	242	273
RESTRUCTURE	AchievementListMessage	AchievementListMessage	6205	9652	champs+ordre	242	273
RESTRUCTURE	AcquaintanceSearchMessage	AcquaintanceSearchMessage	6144	1642	champs+ordre	242	273
RESTRUCTURE	AdminCommandMessage	AdminCommandMessage	76	9773	champs+ordre	242	273
RESTRUCTURE	AllianceBulletinSetRequestMessage	AllianceBulletinSetRequestMessage	6693	5995	champs+ordre	242	273
RESTRUCTURE	AllianceCreationValidMessage	AllianceCreationValidMessage	6393	5413	champs+ordre	242	273
RESTRUCTURE	AllianceFactsMessage	AllianceFactsMessage	6414	9269	champs+ordre	242	273
RESTRUCTURE	AllianceInsiderInfoMessage	AllianceInsiderInfoMessage	6403	4562	champs+ordre	242	273
RESTRUCTURE	AllianceInvitedMessage	AllianceInvitedMessage	6397	9032	champs+ordre	242	273
RESTRUCTURE	AllianceJoinedMessage	AllianceJoinedMessage	6402	5220	champs+ordre	242	273
RESTRUCTURE	AllianceKickRequestMessage	AllianceKickRequestMessage	6400	4578	champs+ordre	242	273
RESTRUCTURE	AllianceListMessage	AllianceListMessage	6408	9553	champs+ordre	242	273
RESTRUCTURE	AllianceModificationEmblemValidMessage	AllianceModificationEmblemValidMessage	6447	5179	champs+ordre	242	273
RESTRUCTURE	AllianceModificationValidMessage	AllianceModificationValidMessage	6450	4239	champs+ordre	242	273
RESTRUCTURE	BasicWhoIsMessage	BasicWhoIsMessage	180	8673	champs+ordre	242	273
RESTRUCTURE	BasicWhoIsNoMatchMessage	BasicWhoIsNoMatchMessage	179	4629	champs+ordre	242	273
RESTRUCTURE	BasicWhoIsRequestMessage	BasicWhoIsRequestMessage	181	6759	champs+ordre	242	273
RESTRUCTURE	BulletinMessage	BulletinMessage	6695	4597	champs+ordre	242	273
RESTRUCTURE	ChallengeResultMessage	ChallengeResultMessage	6019	5894	ordre	242	273
RESTRUCTURE	ChangeMapMessage	ChangeMapMessage	221	5242	champs+ordre	242	273
RESTRUCTURE	CharacterCreationResultMessage	CharacterCreationResultMessage	161	5979	champs+ordre	242	273
RESTRUCTURE	CharacterLevelUpMessage	CharacterLevelUpMessage	5670	5797	ordre	242	273
RESTRUCTURE	CharactersListMessage	CharactersListMessage	151	8016	champs+ordre	242	273
RESTRUCTURE	ChatClientPrivateMessage	ChatClientPrivateMessage	851	7053	champs+ordre	242	273
RESTRUCTURE	ChatServerMessage	ChatServerMessage	881	6772	champs+ordre	242	273
RESTRUCTURE	CurrentMapMessage	CurrentMapMessage	220	7991	champs+ordre	242	273
RESTRUCTURE	DebugHighlightCellsMessage	DebugHighlightCellsMessage	2001	9357	champs+ordre	242	273
RESTRUCTURE	EmoteAddMessage	EmoteAddMessage	5644	2112	ordre	242	273
RESTRUCTURE	EmoteListMessage	EmoteListMessage	5689	6038	ordre	242	273
RESTRUCTURE	EmotePlayAbstractMessage	EmotePlayAbstractMessage	5690	8135	ordre	242	273
RESTRUCTURE	EmotePlayErrorMessage	EmotePlayErrorMessage	5688	7853	ordre	242	273
RESTRUCTURE	EmotePlayRequestMessage	EmotePlayRequestMessage	5685	7754	ordre	242	273
RESTRUCTURE	EmoteRemoveMessage	EmoteRemoveMessage	5687	4524	ordre	242	273
RESTRUCTURE	ErrorMapNotFoundMessage	ErrorMapNotFoundMessage	6197	8967	champs+ordre	242	273
RESTRUCTURE	ExchangeBidHouseGenericItemAddedMessage	ExchangeBidHouseGenericItemAddedMessage	5947	3696	ordre	242	273
RESTRUCTURE	ExchangeBidHouseGenericItemRemovedMessage	ExchangeBidHouseGenericItemRemovedMessage	5948	3347	ordre	242	273
RESTRUCTURE	ExchangeBidHouseInListAddedMessage	ExchangeBidHouseInListAddedMessage	5949	9001	champs+ordre	242	273
RESTRUCTURE	ExchangeBidHouseInListRemovedMessage	ExchangeBidHouseInListRemovedMessage	5950	4180	champs+ordre	242	273
RESTRUCTURE	ExchangeBidHouseListMessage	ExchangeBidHouseListMessage	5807	6171	champs+ordre	242	273
RESTRUCTURE	ExchangeBidHousePriceMessage	ExchangeBidHousePriceMessage	5805	1454	champs+ordre	242	273
RESTRUCTURE	ExchangeBidHouseSearchMessage	ExchangeBidHouseSearchMessage	5806	5862	champs+ordre	242	273
RESTRUCTURE	ExchangeBidHouseTypeMessage	ExchangeBidHouseTypeMessage	5803	8802	champs+ordre	242	273
RESTRUCTURE	ExchangeBidPriceMessage	ExchangeBidPriceMessage	5755	4274	ordre	242	273
RESTRUCTURE	ExchangeCraftResultWithObjectIdMessage	ExchangeCraftResultWithObjectIdMessage	6000	1423	ordre	242	273
RESTRUCTURE	ExchangeOfflineSoldItemsMessage	ExchangeOfflineSoldItemsMessage	6613	2524	champs+ordre	242	273
RESTRUCTURE	ExchangeRequestOnTaxCollectorMessage	ExchangeRequestOnTaxCollectorMessage	5779	1216	champs+ordre	242	273
RESTRUCTURE	ExchangeSetCraftRecipeMessage	ExchangeSetCraftRecipeMessage	6389	3981	ordre	242	273
RESTRUCTURE	ExchangeStartOkNpcShopMessage	ExchangeStartOkNpcShopMessage	5761	6130	ordre	242	273
RESTRUCTURE	ExchangeStartOkRecycleTradeMessage	ExchangeStartOkRecycleTradeMessage	6600	1067	champs+ordre	242	273
RESTRUCTURE	ExchangeTypesExchangerDescriptionForUserMessage	ExchangeTypesExchangerDescriptionForUserMessage	5765	6572	champs+ordre	242	273
RESTRUCTURE	ExchangeTypesItemsExchangerDescriptionForUserMessage	ExchangeTypesItemsExchangerDescriptionForUserMessage	5752	2738	champs+ordre	242	273
RESTRUCTURE	FriendAddRequestMessage	FriendAddRequestMessage	4004	5713	champs+ordre	242	273
RESTRUCTURE	FriendDeleteResultMessage	FriendDeleteResultMessage	5601	4930	champs+ordre	242	273
RESTRUCTURE	FriendJoinRequestMessage	FriendJoinRequestMessage	5605	5530	champs+ordre	242	273
RESTRUCTURE	GameActionFightCloseCombatMessage	GameActionFightCloseCombatMessage	6116	2405	ordre	242	273
RESTRUCTURE	GameActionFightDispellMessage	GameActionFightDispellMessage	5533	9152	champs+ordre	242	273
RESTRUCTURE	GameActionFightLifePointsLostMessage	GameActionFightLifePointsLostMessage	6312	6444	champs+ordre	242	273
RESTRUCTURE	GameActionFightTriggerGlyphTrapMessage	GameActionFightTriggerGlyphTrapMessage	5741	6199	champs+ordre	242	273
RESTRUCTURE	GameContextReadyMessage	GameContextReadyMessage	6071	9237	champs+ordre	242	273
RESTRUCTURE	GameFightEndMessage	GameFightEndMessage	720	2386	champs+ordre	242	273
RESTRUCTURE	GameFightJoinRequestMessage	GameFightJoinRequestMessage	701	4010	champs+ordre	242	273
RESTRUCTURE	GameFightOptionStateUpdateMessage	GameFightOptionStateUpdateMessage	5927	3172	ordre	242	273
RESTRUCTURE	GameFightRemoveTeamMemberMessage	GameFightRemoveTeamMemberMessage	711	7301	ordre	242	273
RESTRUCTURE	GameFightSpectateMessage	GameFightSpectateMessage	6069	6318	champs+ordre	242	273
RESTRUCTURE	GameFightStartMessage	GameFightStartMessage	712	9783	champs+ordre	242	273
RESTRUCTURE	GameFightStartingMessage	GameFightStartingMessage	700	6131	champs+ordre	242	273
RESTRUCTURE	GameFightUpdateTeamMessage	GameFightUpdateTeamMessage	5572	3874	ordre	242	273
RESTRUCTURE	GameMapMovementRequestMessage	GameMapMovementRequestMessage	950	4548	champs+ordre	242	273
RESTRUCTURE	GameRolePlayArenaFightAnswerMessage	GameRolePlayArenaFightAnswerMessage	6279	7230	champs+ordre	242	273
RESTRUCTURE	GameRolePlayArenaFightPropositionMessage	GameRolePlayArenaFightPropositionMessage	6276	5667	ordre	242	273
RESTRUCTURE	GameRolePlayArenaFighterStatusMessage	GameRolePlayArenaFighterStatusMessage	6281	3114	champs+ordre	242	273
RESTRUCTURE	GameRolePlayArenaRegisterMessage	GameRolePlayArenaRegisterMessage	6280	2855	champs+ordre	242	273
RESTRUCTURE	GameRolePlayArenaSwitchToFightServerMessage	GameRolePlayArenaSwitchToFightServerMessage	6575	4751	champs+ordre	242	273
RESTRUCTURE	GameRolePlayArenaSwitchToGameServerMessage	GameRolePlayArenaSwitchToGameServerMessage	6574	6763	champs+ordre	242	273
RESTRUCTURE	GameRolePlayArenaUpdatePlayerInfosMessage	GameRolePlayArenaUpdatePlayerInfosMessage	6301	1665	champs+ordre	242	273
RESTRUCTURE	GameRolePlayDelayedObjectUseMessage	GameRolePlayDelayedObjectUseMessage	6425	3110	ordre	242	273
RESTRUCTURE	GameRolePlayFightRequestCanceledMessage	GameRolePlayFightRequestCanceledMessage	5822	5826	champs+ordre	242	273
RESTRUCTURE	GameRolePlayPlayerFightFriendlyAnswerMessage	GameRolePlayPlayerFightFriendlyAnswerMessage	5732	1704	champs+ordre	242	273
RESTRUCTURE	GameRolePlayPlayerFightFriendlyAnsweredMessage	GameRolePlayPlayerFightFriendlyAnsweredMessage	5733	1668	champs+ordre	242	273
RESTRUCTURE	GameRolePlayPlayerFightFriendlyRequestedMessage	GameRolePlayPlayerFightFriendlyRequestedMessage	5937	4626	ordre	242	273
RESTRUCTURE	GameRolePlayPlayerLifeStatusMessage	GameRolePlayPlayerLifeStatusMessage	5996	8693	champs+ordre	242	273
RESTRUCTURE	GameRolePlayRemoveChallengeMessage	GameRolePlayRemoveChallengeMessage	300	3370	champs+ordre	242	273
RESTRUCTURE	GameRolePlaySpellAnimMessage	GameRolePlaySpellAnimMessage	6114	1173	champs+ordre	242	273
RESTRUCTURE	GameRolePlayTaxCollectorFightRequestMessage	GameRolePlayTaxCollectorFightRequestMessage	5954	1944	champs+ordre	242	273
RESTRUCTURE	GuildBulletinSetRequestMessage	GuildBulletinSetRequestMessage	6694	5517	champs+ordre	242	273
RESTRUCTURE	GuildChangeMemberParametersMessage	GuildChangeMemberParametersMessage	5549	1951	champs+ordre	242	273
RESTRUCTURE	GuildCreationValidMessage	GuildCreationValidMessage	5546	1720	champs+ordre	242	273
RESTRUCTURE	GuildFactsMessage	GuildFactsMessage	6415	5626	champs+ordre	242	273
RESTRUCTURE	GuildInformationsGeneralMessage	GuildInformationsGeneralMessage	5557	4406	champs+ordre	242	273
RESTRUCTURE	GuildInformationsMemberUpdateMessage	GuildInformationsMemberUpdateMessage	5597	6708	champs+ordre	242	273
RESTRUCTURE	GuildInformationsMembersMessage	GuildInformationsMembersMessage	5558	6362	champs+ordre	242	273
RESTRUCTURE	GuildInvitedMessage	GuildInvitedMessage	5552	4003	champs+ordre	242	273
RESTRUCTURE	GuildJoinedMessage	GuildJoinedMessage	5564	2814	champs+ordre	242	273
RESTRUCTURE	GuildModificationEmblemValidMessage	GuildModificationEmblemValidMessage	6328	4735	champs+ordre	242	273
RESTRUCTURE	GuildModificationValidMessage	GuildModificationValidMessage	6323	4686	champs+ordre	242	273
RESTRUCTURE	GuildPaddockRemovedMessage	GuildPaddockRemovedMessage	5955	1415	champs+ordre	242	273
RESTRUCTURE	GuildPaddockTeleportRequestMessage	GuildPaddockTeleportRequestMessage	5957	8533	champs+ordre	242	273
RESTRUCTURE	HaapiApiKeyMessage	HaapiApiKeyMessage	6649	4765	champs+ordre	242	273
RESTRUCTURE	HaapiApiKeyRequestMessage	HaapiApiKeyRequestMessage	6648	9219	champs+ordre	242	273
RESTRUCTURE	HavenBagDailyLoteryMessage	HavenBagDailyLoteryMessage	6644	9352	champs+ordre	242	273
RESTRUCTURE	HouseSellingUpdateMessage	HouseSellingUpdateMessage	6727	6800	champs+ordre	242	273
RESTRUCTURE	HouseTeleportRequestMessage	HouseTeleportRequestMessage	6726	3189	champs	242	273
RESTRUCTURE	HouseToSellFilterMessage	HouseToSellFilterMessage	6137	9188	champs+ordre	242	273
RESTRUCTURE	IdentificationMessage	IdentificationMessage	4	9262	champs+ordre	242	273
RESTRUCTURE	IdentificationSuccessMessage	IdentificationSuccessMessage	22	6104	champs+ordre	242	273
RESTRUCTURE	IgnoredAddRequestMessage	IgnoredAddRequestMessage	5673	5112	champs+ordre	242	273
RESTRUCTURE	IgnoredDeleteResultMessage	IgnoredDeleteResultMessage	5677	2365	champs+ordre	242	273
RESTRUCTURE	InventoryWeightMessage	InventoryWeightMessage	3009	9677	champs+ordre	242	273
RESTRUCTURE	KohUpdateMessage	KohUpdateMessage	6439	1036	champs+ordre	242	273
RESTRUCTURE	LivingObjectMessageMessage	LivingObjectMessageMessage	6065	6015	ordre	242	273
RESTRUCTURE	LockableStateUpdateStorageMessage	LockableStateUpdateStorageMessage	5669	569	champs+ordre	242	273
RESTRUCTURE	MapComplementaryInformationsDataMessage	MapComplementaryInformationsDataMessage	226	9792	champs+ordre	242	273
RESTRUCTURE	MapFightStartPositionsUpdateMessage	MapFightStartPositionsUpdateMessage	6716	9437	champs+ordre	242	273
RESTRUCTURE	MapInformationsRequestMessage	MapInformationsRequestMessage	225	2408	champs+ordre	242	273
RESTRUCTURE	MapRunningFightDetailsMessage	MapRunningFightDetailsMessage	5751	2005	ordre	242	273
RESTRUCTURE	MapRunningFightDetailsRequestMessage	MapRunningFightDetailsRequestMessage	5750	337	ordre	242	273
